TAGID,Date,Area,H2,O2,N2,C2H2,C2H4,C2H6,CH4,CO
5550LBTR001,21/11/2021,GPPP,51,18790,57304,0,28,2,4,425
5550LBTR001,20/11/2021,GPPP,-,-,-,-,-,-,-,-
5550LBTR001,15/7/2021,GPPP,-,-,-,-,-,-,-,-
5550LBTR001,23/11/2020,GPPP,6,9099,27023,0,26,3,3,220
5550LBTR001,22/11/2020,GPPP,-,-,-,-,-,-,-,-
5550LBTR001,28/11/2019,GPPP,0,4683,19995,0,8,1,4,237
5550LBTR001,13/11/2019,GPPP,-,-,-,-,-,-,-,-
5550LBTR001,11/12/2018,GPPP,37,21331,62538,1,44,5,0,535
5550LBTR001,25/12/2017,GPPP,-,-,-,-,-,-,-,-
5550LBTR001,15/12/2017,GPPP,-,-,-,-,-,-,-,-
5550LBTR001,14/12/2017,GPPP,0,14559,40063,0,46,4,4,448
5550LBTR001,14/12/2016,GPPP,-,-,-,-,-,-,-,-
5550LBTR001,23/11/2015,GPPP,-,-,-,-,-,-,-,-
5550LBTR001,29/1/2015,GPPP,-,-,-,-,-,-,-,-
5550LBTR001,25/11/2013,GPPP,-,-,-,-,-,-,-,-
,,,,,,,,,,
5560TR001,23/12/2022,GPPP,-,-,-,-,-,-,-,-
5560TR001,22/12/2022,GPPP,0,11563,47673,0,72,6,33,751
5560TR001,21/12/2022,GPPP,-,-,-,-,-,-,-,-
5560TR001,24/12/2021,GPPP,-,-,-,-,-,-,-,-
5560TR001,25/11/2021,GPPP,-,-,-,-,-,-,-,-
5560TR001,24/11/2021,GPPP,-,-,-,-,-,-,-,-
5560TR001,23/11/2021,GPPP,-,-,,-,-,-,-,-
5560TR001,22/11/2021,GPPP,-,-,-,-,-,-,-,-
5560TR001,21/11/2021,GPPP,4,14462,52828,0,66,6,31,596
5560TR001,20/11/2021,GPPP,-,-,-,-,-,-,-,-
5560TR001,15/7/2021,GPPP,-,-,-,-,-,-,-,-
5560TR001,23/11/2020,GPPP,2,7003,22818,0,49,4,19,251
5560TR001,22/11/2020,GPPP,-,-,-,-,-,-,-,-
5560TR001,28/11/2019,GPPP,0,6481,21980,0,46,5,15,156
5560TR001,13/11/2019,GPPP,-,-,-,-,-,-,-,-
5560TR001,11/12/2018,GPPP,0,15734,46252,0,62,3,35,337
5560TR001,25/12/2017,GPPP,-,-,-,-,-,-,-,-
5560TR001,15/12/2017,GPPP,-,-,-,-,-,-,-,-
5560TR001,14/12/2017,GPPP,0,8702,48328,0,639,70,389,1079
5560TR001,14/12/2016,GPPP,-,-,-,-,-,-,-,-
5560TR001,23/11/2015,GPPP,-,-,-,-,-,-,-,-
5560TR001,29/1/2015,GPPP,-,-,-,-,-,-,-,-
5560TR001,25/11/2013,GPPP,-,-,-,-,-,-,-,-
,,,,,,,,,,
5560TR002,23/12/2022,GPPP,-,-,-,-,-,-,-,-
5560TR002,22/12/2022,GPPP,0,13094,42321,0,5,1,8,607
5560TR002,21/12/2022,GPPP,-,-,-,-,-,-,-,-
5560TR002,24/12/2021,GPPP,-,-,-,-,-,-,-,-
5560TR002,25/11/2021,GPPP,-,-,-,-,-,-,-,-
5560TR002,24/11/2021,GPPP,-,-,-,-,-,-,-,-
5560TR002,23/11/2021,GPPP,-,-,,-,-,-,-,-
5560TR002,22/11/2021,GPPP,-,-,-,-,-,-,-,-
5560TR002,21/11/2021,GPPP,4,18020,47241,0,3,0,7,390
5560TR002,20/11/2021,GPPP,-,-,-,-,-,-,-,-
5560TR002,15/7/2021,GPPP,-,-,-,-,-,-,-,-
5560TR002,23/11/2020,GPPP,4,8788,22599,0,2,0,4,159
5560TR002,22/11/2020,GPPP,-,-,-,-,-,-,-,-
5560TR002,28/11/2019,GPPP,4,5292,14916,0,1,1,2,104
5560TR002,13/11/2019,GPPP,-,-,-,-,-,-,-,-
5560TR002,11/12/2018,GPPP,0,14589,37363,0,0,0,0,201
5560TR002,25/12/2017,GPPP,-,-,-,-,-,-,-,-
5560TR002,15/12/2017,GPPP,-,-,-,-,-,-,-,-
5560TR002,14/12/2017,GPPP,0,3234,13639,0,0,0,3,557
5560TR002,14/12/2016,GPPP,-,-,-,-,-,-,-,-
5560TR002,23/11/2015,GPPP,-,-,-,-,-,-,-,-
5560TR002,29/1/2015,GPPP,-,-,-,-,-,-,-,-
5560TR002,25/11/2013,GPPP,-,-,-,-,-,-,-,-
,,,,,,,,,,
310TR01A,23/12/2022,GPPP,-,-,-,-,-,-,-,-
310TR01A,22/12/2022,GPPP,0,8148,32734,0,1,0,7,627
310TR01A,21/12/2022,GPPP,-,-,-,-,-,-,-,-
310TR01A,24/12/2021,GPPP,-,-,-,-,-,-,-,-
310TR01A,25/11/2021,GPPP,-,-,-,-,-,-,-,-
310TR01A,24/11/2021,GPPP,-,-,-,-,-,-,-,-
310TR01A,23/11/2021,GPPP,-,-,,-,-,-,-,-
310TR01A,22/11/2021,GPPP,-,-,-,-,-,-,-,-
310TR01A,21/11/2021,GPPP,0,7676,35370,0,1,1,7,572
310TR01A,20/11/2021,GPPP,-,-,-,-,-,-,-,-
310TR01A,15/7/2021,GPPP,-,-,-,-,-,-,-,-
310TR01A,23/11/2020,GPPP,0,4861,16806,0,1,1,4,241
310TR01A,22/11/2020,GPPP,-,-,-,-,-,-,-,-
310TR01A,28/11/2019,GPPP,0,5016,20764,0,1,1,3,203
310TR01A,13/11/2019,GPPP,-,-,-,-,-,-,-,-
310TR01A,11/12/2018,GPPP,0,10172,38107,0,0,0,0,528
310TR01A,25/12/2017,GPPP,-,-,-,-,-,-,-,-
310TR01A,15/12/2017,GPPP,-,-,-,-,-,-,-,-
310TR01A,14/12/2017,GPPP,0,7362,26898,0,0,0,3,479
310TR01A,14/12/2016,GPPP,-,-,-,-,-,-,-,-
310TR01A,23/11/2015,GPPP,-,-,-,-,-,-,-,-
310TR01A,29/1/2015,GPPP,-,-,-,-,-,-,-,-
310TR01A,25/11/2013,GPPP,-,-,-,-,-,-,-,-
,,,,,,,,,,
310TR01B,23/12/2022,GPPP,-,-,-,-,-,-,-,-
310TR01B,22/12/2022,GPPP,0,12559,40140,0,2,6,6,635
310TR01B,21/12/2022,GPPP,-,-,-,-,-,-,-,-
310TR01B,24/12/2021,GPPP,-,-,-,-,-,-,-,-
310TR01B,25/11/2021,GPPP,-,-,-,-,-,-,-,-
310TR01B,24/11/2021,GPPP,-,-,-,-,-,-,-,-
310TR01B,23/11/2021,GPPP,-,-,,-,-,-,-,-
310TR01B,22/11/2021,GPPP,-,-,-,-,-,-,-,-
310TR01B,21/11/2021,GPPP,0,8724,32584,0,1,6,6,650
310TR01B,20/11/2021,GPPP,-,-,-,-,-,-,-,-
310TR01B,15/7/2021,GPPP,-,-,-,-,-,-,-,-
310TR01B,23/11/2020,GPPP,0,4600,13028,0,1,3,3,251
310TR01B,22/11/2020,GPPP,-,-,-,-,-,-,-,-
310TR01B,28/11/2019,GPPP,2,4282,14236,0,0,2,2,210
310TR01B,13/11/2019,GPPP,-,-,-,-,-,-,-,-
310TR01B,11/12/2018,GPPP,0,12607,38756,0,0,0,0,485
310TR01B,25/12/2017,GPPP,-,-,-,-,-,-,-,-
310TR01B,15/12/2017,GPPP,-,-,-,-,-,-,-,-
310TR01B,14/12/2017,GPPP,0,7838,21961,0,0,0,0,267
310TR01B,14/12/2016,GPPP,-,-,-,-,-,-,-,-
310TR01B,23/11/2015,GPPP,-,-,-,-,-,-,-,-
310TR01B,29/1/2015,GPPP,-,-,-,-,-,-,-,-
310TR01B,25/11/2013,GPPP,-,-,-,-,-,-,-,-
,,,,,,,,,,
310TR02A,23/12/2022,GPPP,-,-,-,-,-,-,-,-
310TR02A,22/12/2022,GPPP,9,28896,68161,0,47,8,15,176
310TR02A,21/12/2022,GPPP,-,-,-,-,-,-,-,-
310TR02A,24/12/2021,GPPP,-,-,-,-,-,-,-,-
310TR02A,25/11/2021,GPPP,-,-,-,-,-,-,-,-
310TR02A,24/11/2021,GPPP,-,-,-,-,-,-,-,-
310TR02A,23/11/2021,GPPP,-,-,,-,-,-,-,-
310TR02A,22/11/2021,GPPP,-,-,-,-,-,-,-,-
310TR02A,21/11/2021,GPPP,7,26661,61821,1,75,12,44,58
310TR02A,20/11/2021,GPPP,-,-,-,-,-,-,-,-
310TR02A,15/7/2021,GPPP,17,28275,68452,1,100,16,66,122
310TR02A,23/11/2020,GPPP,0,14392,36493,0,14,1,3,148
310TR02A,22/11/2020,GPPP,-,-,-,-,-,-,-,-
310TR02A,28/11/2019,GPPP,3,8021,22778,0,12,1,2,133
310TR02A,13/11/2019,GPPP,-,-,-,-,-,-,-,-
310TR02A,11/12/2018,GPPP,0,23830,57014,0,11,0,0,311
310TR02A,25/12/2017,GPPP,-,-,-,-,-,-,-,-
310TR02A,15/12/2017,GPPP,-,-,-,-,-,-,-,-
310TR02A,14/12/2017,GPPP,-,-,-,-,-,-,-,-
310TR02A,14/12/2016,GPPP,-,-,-,-,-,-,-,-
310TR02A,23/11/2015,GPPP,-,-,-,-,-,-,-,-
310TR02A,29/1/2015,GPPP,-,-,-,-,-,-,-,-
310TR02A,25/11/2013,GPPP,-,-,-,-,-,-,-,-
,,,,,,,,,,
310TR02B,23/12/2022,GPPP,-,-,-,-,-,-,-,-
310TR02B,22/12/2022,GPPP,0,28074,63755,0,10,2,7,152
310TR02B,21/12/2022,GPPP,-,-,-,-,-,-,-,-
310TR02B,24/12/2021,GPPP,-,-,-,-,-,-,-,-
310TR02B,25/11/2021,GPPP,-,-,-,-,-,-,-,-
310TR02B,24/11/2021,GPPP,-,-,-,-,-,-,-,-
310TR02B,23/11/2021,GPPP,-,-,,-,-,-,-,-
310TR02B,22/11/2021,GPPP,-,-,-,-,-,-,-,-
310TR02B,21/11/2021,GPPP,-,-,-,-,-,-,-,-
310TR02B,20/11/2021,GPPP,-,-,-,-,-,-,-,-
310TR02B,15/7/2021,GPPP,72,28085,69368,6,535,167,532,243
310TR02B,23/11/2020,GPPP,3,12066,27270,0,14,1,2,134
310TR02B,22/11/2020,GPPP,-,-,-,-,-,-,-,-
310TR02B,28/11/2019,GPPP,3,8818,25260,0,11,1,2,114
310TR02B,13/11/2019,GPPP,-,-,-,-,-,-,-,-
310TR02B,11/12/2018,GPPP,0,25228,61033,0,11,2,0,288
310TR02B,25/12/2017,GPPP,-,-,-,-,-,-,-,-
310TR02B,15/12/2017,GPPP,-,-,-,-,-,-,-,-
310TR02B,14/12/2017,GPPP,0,18173,43633,0,8,0,0,283
310TR02B,14/12/2016,GPPP,-,-,-,-,-,-,-,-
310TR02B,23/11/2015,GPPP,-,-,-,-,-,-,-,-
310TR02B,29/1/2015,GPPP,-,-,-,-,-,-,-,-
310TR02B,25/11/2013,GPPP,-,-,-,-,-,-,-,-
,,,,,,,,,,
5560TR003,23/12/2022,GPPP,0,29521,68148,0,8,1,4,141
5560TR003,22/12/2022,GPPP,-,-,-,-,-,-,-,-
5560TR003,21/12/2022,GPPP,-,-,-,-,-,-,-,-
5560TR003,24/12/2021,GPPP,-,-,-,-,-,-,-,-
5560TR003,25/11/2021,GPPP,-,-,-,-,-,-,-,-
5560TR003,24/11/2021,GPPP,-,-,-,-,-,-,-,-
5560TR003,23/11/2021,GPPP,-,-,,-,-,-,-,-
5560TR003,22/11/2021,GPPP,-,-,-,-,-,-,-,-
5560TR003,21/11/2021,GPPP,0,32225,74753,0,5,1,5,159
5560TR003,20/11/2021,GPPP,-,-,-,-,-,-,-,-
5560TR003,15/7/2021,GPPP,-,,,,-,-,-,-
5560TR003,23/11/2020,GPPP,0,15023,33652,0,3,1,2,71
5560TR003,22/11/2020,GPPP,-,-,-,-,-,-,-,-
5560TR003,28/11/2019,GPPP,1,9815,26371,0,2,1,3,59
5560TR003,13/11/2019,GPPP,-,-,-,-,-,-,-,-
5560TR003,11/12/2018,GPPP,-,-,-,-,-,-,-,-
5560TR003,25/12/2017,GPPP,-,-,-,-,-,-,-,-
5560TR003,15/12/2017,GPPP,-,-,-,-,-,-,-,-
5560TR003,14/12/2017,GPPP,-,-,-,-,-,-,-,-
5560TR003,14/12/2016,GPPP,-,-,-,,-,-,-,-
5560TR003,23/11/2015,GPPP,-,-,-,-,-,-,-,-
5560TR003,29/1/2015,GPPP,-,-,-,-,-,-,-,-
5560TR003,25/11/2013,GPPP,-,-,-,-,-,-,-,-
,,,,,,,,,,
3290TR001,23/12/2022,CWWTP,-,-,-,-,-,,-,-
3290TR001,22/12/2022,CWWTP,0,24908,63978,0,29,0,4,320
3290TR001,21/12/2022,CWWTP,-,-,-,-,-,-,,-
3290TR001,24/12/2021,CWWTP,5,27094,67779,0,17,1,4,227
3290TR001,25/11/2021,CWWTP,-,-,-,-,-,-,-,-
3290TR001,24/11/2021,CWWTP,-,-,-,-,-,-,-,-
3290TR001,23/11/2021,CWWTP,-,-,,-,-,-,-,-
3290TR001,22/11/2021,CWWTP,-,-,-,-,-,-,-,-
3290TR001,21/11/2021,CWWTP,-,-,-,-,-,-,-,-
3290TR001,20/11/2021,CWWTP,-,-,-,-,-,-,-,-
3290TR001,15/7/2021,CWWTP,-,,,,-,-,-,-
3290TR001,23/11/2020,CWWTP,0,14469,33305,0,11,1,3,113
3290TR001,22/11/2020,CWWTP,-,-,-,-,-,-,-,-
3290TR001,28/11/2019,CWWTP,2,7973,23356,0,19,2,3,141
3290TR001,13/11/2019,CWWTP,-,-,-,-,-,-,-,-
3290TR001,11/12/2018,CWWTP,0,25669,61502,0,17,0,0,269
3290TR001,25/12/2017,CWWTP,-,-,-,-,-,-,-,-
3290TR001,15/12/2017,CWWTP,-,-,-,-,-,-,-,-
3290TR001,14/12/2017,CWWTP,0,18259,43413,0,16,0,0,293
3290TR001,14/12/2016,CWWTP,-,-,-,,-,-,,-
3290TR001,23/11/2015,CWWTP,-,-,-,-,-,-,-,-
3290TR001,29/1/2015,CWWTP,-,-,-,-,-,-,-,-
3290TR001,25/11/2013,CWWTP,-,-,-,-,-,-,-,-
,,,,,,,,,,
3290TR002,23/12/2022,CWWTP,-,-,-,-,-,,-,-
3290TR002,22/12/2022,CWWTP,0,24634,62007,0,11,0,3,257
3290TR002,21/12/2022,CWWTP,-,-,-,-,-,-,,-
3290TR002,24/12/2021,CWWTP,0,28519,68447,0,8,0,3,170
3290TR002,25/11/2021,CWWTP,-,-,-,-,-,-,-,-
3290TR002,24/11/2021,CWWTP,-,-,-,-,-,-,-,-
3290TR002,23/11/2021,CWWTP,-,-,,-,-,-,-,-
3290TR002,22/11/2021,CWWTP,-,-,-,-,-,-,-,-
3290TR002,21/11/2021,CWWTP,-,-,-,-,-,-,-,-
3290TR002,20/11/2021,CWWTP,-,-,-,-,-,-,-,-
3290TR002,15/7/2021,CWWTP,-,,,,-,-,-,-
3290TR002,23/11/2020,CWWTP,0,12874,29304,0,11,1,2,106
3290TR002,22/11/2020,CWWTP,-,-,-,-,-,-,-,-
3290TR002,28/11/2019,CWWTP,2,8416,25050,0,11,2,2,146
3290TR002,13/11/2019,CWWTP,-,-,-,-,-,-,-,-
3290TR002,11/12/2018,CWWTP,0,24063,54513,0,16,0,0,281
3290TR002,25/12/2017,CWWTP,-,-,-,-,-,-,-,-
3290TR002,15/12/2017,CWWTP,-,-,-,-,-,-,-,-
3290TR002,14/12/2017,CWWTP,11,20705,50028,0,9,0,0,282
3290TR002,14/12/2016,CWWTP,-,-,-,,-,-,,-
3290TR002,23/11/2015,CWWTP,-,-,-,-,-,-,-,-
3290TR002,29/1/2015,CWWTP,-,-,-,-,-,-,-,-
3290TR002,25/11/2013,CWWTP,-,-,-,-,-,-,-,-
